roomCapturePointId,userCapturePointId,photoCount,yMeters_BEFORE,yMeters_AFTER,http,xMeters,zMeters,modelRoomId,modelLevelId,lastModifiedOn_before,revert_body
eeef6560-b9c8-437c-a11b-5ae50d0b24f6,PH1-L00-FOH LIFT 02 - Default Point,0,50.39999771118164,0,200,60.21883773803711,-0.5291049480438232,e63ab07f-810e-4523-9388-fbbca49b6685,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
bea1e8b3-cffd-4edc-921c-4a15c36f22e4,PH1-L00-FOH MEETING ROOM 1 - Default Point,44,50.39999771118164,0,200,73.48124694824219,7.2414445877075195,6e4018a1-c8d2-4497-9cf2-c046bc4b6d79,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
15a9a1cb-fc74-48ec-a6d1-f4100fb236a2,PH1-L00-FOH MEETING ROOM 2 - Default Point,1,50.39999771118164,0,200,83.75889587402344,-2.442255735397339,c659649d-febe-4bea-89ec-7d885c1d7059,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f2570101-3ff3-45bd-9b8f-aa893c30f7ab,PH1-L00-FOH SECURITY LOBBY - Default Point,47,50.39999771118164,0,200,88.62495422363281,6.250100612640381,0f35a014-742d-469e-bf82-4fc94289c6d5,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
354069a8-ea34-4e7f-b3dd-1f15fb37dab4,PH1-L00-FOH SECURITY ROOM 1 - Default Point,13,50.39999771118164,0,200,76.52220153808594,7.622577667236328,3e3ba657-fdf5-4fee-91a2-763e8301c8ba,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
37baec5e-97df-4fd7-b0f8-fea32d50add5,PH1-L00-FOH SECURITY ROOM 2 - Default Point,33,50.39999771118164,0,200,80.41162872314453,7.406453609466553,47211170-efb6-4d47-99cb-1e169789f54d,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
40cebdf8-ca13-4e66-95c2-20b12a2ad36a,PH1-L00-FOH SECURITY ROOM 3 - Default Point,20,50.39999771118164,0,200,83.29202270507812,7.622555732727051,99ee316e-a6a0-4740-95a9-2f5fc2ec5876,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
bc8bcb23-73ad-4ad1-9bee-c38465ade8af,PH1-L00-FOH SHIPPING & RECEIVING - Default Point,41,50.39999771118164,0,200,29.24304962158203,6.323312282562256,5a26f216-a0e3-45d9-bb7b-e7b840e9b3dd,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
3357fdae-3527-4ee6-baa4-d4a633da1515,PH1-L00-FOH STACKING/UNPACKING AREA - Default Point,0,50.39999771118164,0,200,35.805442810058594,7.8379011154174805,63b70397-26dc-499f-9d88-f75b2c8718ef,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
620b55ec-604a-41eb-9d7d-321088296da9,PH1-L00-FOH STAIRS NORTH 1A - Default Point,0,50.39999771118164,0,200,19.804595947265625,-1.9899169206619263,87f9b747-58f4-403e-9d2c-62744237f7e8,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
bb1430e9-8ccc-49d4-8a4c-4fb6a36fb42f,PH1-L00-FOH STAIRS NORTH 1B - Default Point,0,50.39999771118164,0,200,44.018150329589844,-2.0912234783172607,030287e2-0e77-4e0e-bb01-2f6ba6b5751d,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
1ad7068c-006b-4319-ace8-9435d0576792,PH1-L00-FOH STAIRS NORTH 2A - Default Point,0,50.39999771118164,0,200,66.99803924560547,-1.1113682985305786,fa49dcc4-fa15-44ed-bc4a-e7b5b1bc00f3,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
26ee1141-9a73-4fea-8a76-261a57b08b9d,PH1-L00-FOH STAIRS NORTH 2B - Default Point,0,50.39999771118164,0,200,90.8708267211914,-0.8202360272407532,0ad61829-2356-4895-a560-d2650c00d366,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
06d890b3-7346-4dcf-840b-39db05bcc445,PH1-L00-FOH VESTIBULE - Default Point,0,50.39999771118164,0,200,93.22357177734375,8.443805694580078,969edf32-3a5d-4606-af4e-0fcafa5c46be,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
4872a1d7-afa9-4be5-9698-74b316f6da02,PH1-L00-FOH WC 01 - Default Point,0,50.39999771118164,0,200,41.592987060546875,7.164090633392334,fc41ab4e-2a2c-4caa-8ef5-d80ff199bb26,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
c304c4f8-4215-496f-a4dd-531f8f240f94,PH1-L00-FOH WC 2 - Default Point,1,50.39999771118164,0,200,86.58702850341797,-2.608616352081299,31648df0-f0c6-45d1-a13d-55e6a5493462,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
c9175085-42ed-4ed6-97d0-529f34505b97,PH1-L00-FOH WC FEMALE - Default Point,0,50.39999771118164,0,200,51.31852722167969,-0.5291049480438232,8a9b2a03-d118-497d-a14e-50d3d3e73807,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
43f3a481-1721-4624-bc43-4986b88cbf7b,PH1-L00-FOH WC MALE - Default Point,0,50.39999771118164,0,200,55.22801208496094,-0.487514466047287,411d02ef-cdba-467d-b349-e7a79382c6e8,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
ae817402-3b26-4321-adf1-af3fb0311dbc,PH1-L00-MB BBU STORAGE A - Default Point,6,50.39999771118164,0,200,1.7330244779586792,-32.8046989440918,b0fee178-cbb6-4f88-8a00-6efe48761a05,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
39d7e937-31f3-4ad6-9e62-9466a4005e86,PH1-L00-MB BBU STORAGE D - Default Point,13,50.39999771118164,0,200,50.9616584777832,-13.60867977142334,eeb34c16-eaab-4eed-944a-b84d5b0be5c2,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
da5c514a-2be2-43a4-8319-376559fef60c,PH1-L00-MB CATCHER BATTERY R1 - Default Point,12,50.39999771118164,0,200,13.499055862426758,-53.02886199951172,d6553a29-fdde-4862-ac79-a07b2bd6d739,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
9ed136e2-3104-4cf3-a59e-e78720485257,PH1-L00-MB CATCHER TRANSFORMER R1 - Default Point,5,50.39999771118164,0,200,9.256853103637695,-53.07044982910156,872ab70f-bac3-45c7-9368-c5bc40a23353,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
150c88e0-7fbe-4d47-ac2f-75becb28a628,PH1-L00-MB CATCHER UPS R1 - Default Point,13,50.39999771118164,0,200,29.645992279052734,-52.542903900146484,0ffeb775-e511-4c65-80b9-a0f15302e61a,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
b00e00b5-5a3d-46a3-b136-99da977ef07b,PH1-L00-MB CENTRAL CORRIDOR EAST - Default Point,9,50.39999771118164,0,200,27.247835159301758,-30.701316833496094,3f5f576a-ef41-497c-9b17-15ccb637df79,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
3ce44959-0f83-4862-8681-96c00437c4dc,PH1-L00-MB CENTRAL CORRIDOR WEST - Default Point,2,50.39999771118164,0,200,25.36069107055664,-24.24262237548828,488025d9-ae0c-4bee-a1bf-1cf87af8327f,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
2f313755-e5cf-4711-86e1-5711c472effc,PH1-L00-MB CICO ROOM 1 - Default Point,2,50.39999771118164,0,200,7.093000888824463,-8.841693878173828,203d0408-671e-4a90-85f0-4fde5fea5b0b,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
b1478d50-18c2-4046-a58e-913b49bea0de,PH1-L00-MB CICO ROOM 2 - Default Point,2,50.39999771118164,0,200,45.96431350708008,-8.627725601196289,a8866bd0-055d-4598-afc3-dd8a87035910,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
94ee74c0-4a46-4ca1-a6e0-38bb008d4e42,PH1-L00-MB CORRIDOR 124 - Default Point,37,50.39999771118164,0,200,57.8897819519043,-2.774977207183838,73fc78a4-aab3-4603-bd79-b706331b5b12,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
34d200bb-7e2d-489f-bae3-f1b316af56fb,PH1-L00-MB CORRIDOR A.1 - Default Point,14,50.39999771118164,0,200,4.6867356300354,-9.150456428527832,3523278b-d3bf-480a-b187-6cafcc39b90e,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
b9d6e608-279d-4a82-adfe-30bc9feacee5,PH1-L00-MB CORRIDOR A.2 - Default Point,11,50.39999771118164,0,200,4.621287822723389,-42.80433654785156,469c4cd3-919d-4166-b23e-0e5ff948b567,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
1bea1985-5e9d-441f-a21d-1cd130fd4818,PH1-L00-MB CORRIDOR D.1 - Default Point,14,50.39999771118164,0,200,48.39897918701172,-17.2630672454834,0adb30f9-ec26-4358-acdb-13e2efc7bfa0,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
50d0d7df-9a5e-4fd1-a3b1-38df9cdc526e,PH1-L00-MB CORRIDOR D.2 - Default Point,11,50.39999771118164,0,200,41.57902908325195,-49.66904067993164,0c034176-3005-4baf-8da2-412639d300f0,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
7937b44a-1419-48ec-b0bf-93c84cd200de,PH1-L00-MB CORRIDOR FOH - Default Point,14,50.39999771118164,0,200,33.04918670654297,-6.089416980743408,45830206-5d10-4cc3-a8cb-8b17b4a7db48,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
7c92e21d-98b0-4cc4-9c76-da3040917048,PH1-L00-MB CORRIDOR R1 - Default Point,13,50.39999771118164,0,200,18.704601287841797,-49.367435455322266,8b2120ec-ba83-43f4-ab18-79a8495851d0,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
178e0648-9055-419b-b70c-8f8e3890371d,PH1-L00-MB DATAHALL 1.1 - Default Point,14,50.39999771118164,0,200,16.01043128967285,-19.177711486816406,feabea65-3588-4d44-8a93-5373d4c083b7,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
a361f5fc-c248-4dc6-865e-67d23a81ca6f,PH1-L00-MB DATAHALL 1.2 - Default Point,0,50.39999771118164,0,200,15.851584434509277,-37.640777587890625,906cefef-6f2e-4f32-ad97-26d2dd2fc21e,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
81069c4a-e8fd-4450-8807-ab6a2dafdb50,PH1-L00-MB DATAHALL 2.1 - Default Point,14,50.39999771118164,0,200,36.88038635253906,-18.166913986206055,7b9fcc88-ee39-4404-ad1b-5e5e1dadb955,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
a9e69adc-1248-4c7a-802c-02ae581381a6,PH1-L00-MB DATAHALL 2.2 - Default Point,0,50.39999771118164,0,200,37.475547790527344,-37.350502014160156,5248e2a5-8ca3-43e5-8154-cdc98300b565,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
888b7942-34d7-414e-9579-21220d31ef6a,PH1-L00-MB EWALL TRANSFORMER  A - Default Point,5,50.39999771118164,0,200,1.9512492418289185,-38.114830017089844,8cf97011-1ef9-4c26-86ff-8572e99a1186,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
61fbe685-25df-4c1c-8557-0cda7d7bb51e,PH1-L00-MB EWALL TRANSFORMER D - Default Point,8,50.39999771118164,0,200,51.31182098388672,-7.504557132720947,c959ec9c-95e6-4622-8c37-7814a1ebd38d,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
340ad7c1-2f22-47a3-8fbe-7609252b027b,PH1-L00-MB FIBRE ENTRY ROOM 02 - Default Point,5,50.39999771118164,0,200,51.3983268737793,-45.466392517089844,cec5063a-9ad0-4238-8d3d-841f904cee5a,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f0727c6d-ba76-42b7-9c80-3d44f007ce3c,PH1-L00-MB FIBRE ENTRY ROOM 1 - Default Point,7,50.39999771118164,0,200,4.366304397583008,-1.6555826663970947,fc9f0629-55b2-45f3-8e17-7f587fd39711,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
c563afab-4803-42fc-852a-6dc80e48ab91,PH1-L00-MB FIBRE ENTRY ROOM 4 - Default Point,36,50.39999771118164,0,200,105.10608673095703,-2.4244184494018555,3e40d4ac-8115-4ff1-9174-a567b94c8f29,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
8f45fa98-3946-463f-af92-10bc7b256fb3,PH1-L00-MB MSB_A - Default Point,24,50.39999771118164,0,200,1.7250746488571167,-24.42397117614746,f4fd1f66-e69b-4d7e-9f7e-e07b6051564e,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
a664be9b-b007-4695-8db6-26846781fd6d,PH1-L00-MB MSB_D - Default Point,22,50.39999771118164,0,200,50.68601608276367,-21.046316146850586,b0972335-a333-41ac-9d00-631404c190aa,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
d8404a43-e229-4894-a821-fae6ca9cdd33,PH1-L00-MB NETWORK ENTRY 1 - Default Point,6,50.39999771118164,0,200,12.170360565185547,-1.900309681892395,157a8d27-824c-45ac-a580-c120fcb39fb1,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
187421b1-6769-4897-97b2-eac4a2196f97,PH1-L00-MB NETWORK ENTRY 2 - Default Point,34,50.39999771118164,0,200,98.5030746459961,-1.7247424125671387,be2216aa-516d-4257-aef6-86910ec45d13,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
38cfd133-9987-4337-b65b-7ed03d49e0d3,PH1-L00-MB PRIMARY COP_A - Default Point,14,50.39999771118164,0,200,1.7560299634933472,-15.411786079406738,0c95c6e6-735c-4648-9bc1-a43f9d386658,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
c09c5097-b686-450d-9d18-8c028ed141a2,PH1-L00-MB PRIMARY COP_D - Default Point,14,50.39999771118164,0,200,50.9616584777832,-30.253087997436523,ee10e144-cb7f-47bc-9b68-15857d5834a2,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
36e87ba9-a2b9-4ca0-b0b1-cc1d7dea57dc,PH1-L00-MB SECONDARY COP_A - Default Point,14,50.39999771118164,0,200,1.5433279275894165,-9.63731575012207,d21e1c06-d41b-4122-a817-c5924d2ef1a8,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
d2782473-ccf2-4eb9-8a6f-1a3526c9ba1d,PH1-L00-MB SECONDARY COP_D - Default Point,12,50.39999771118164,0,200,51.1795539855957,-37.67271423339844,aa4f3fed-65ca-459e-8523-5817a6678436,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f5e2eef5-af47-4e89-8d65-8e486dab5f78,PH1-L00-MB SPRINKLER VALVE ROOM 01 - Default Point,5,50.39999771118164,0,200,51.29632568359375,-49.6593017578125,1710f1b3-329d-46db-8977-020d33467de6,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
1c54394a-9f33-430e-a418-cd7dbec647dc,PH1-L00-MB STAIRS EAST 2C - Default Point,0,50.39999771118164,0,200,108.75943756103516,-42.37956237792969,0e7d1595-1c6a-4f1e-9f8e-ef5566371392,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
6a28416c-f78e-4d0d-a5b6-c212661a1b95,PH1-L00-MB STAIRS WEST 1C - Default Point,0,50.39999771118164,0,200,1.2965751886367798,-43.279483795166016,1ea61a64-35fd-465a-be6b-c9564bbc8f46,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f9a4ae5c-0677-4727-a195-fabcd3ebb391,PH1-L00-MB WATER PUMP ROOM 01 - Default Point,5,50.39999771118164,0,200,1.82687246799469,-47.9395751953125,05b43838-4085-4963-9918-8900a5aea276,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f1cc70d0-1910-4860-9424-fe48cf4b1f12,PH2-L00-MB BBU STORAGE H - Default Point,31,50.39999771118164,0,200,59.30464172363281,-32.31936264038086,4c4bd6eb-e6f8-4f68-b640-1ba0544ad4f0,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
9fc55c5d-954c-404c-bc0a-03bab8431b6a,PH2-L00-MB BBU STORAGE K - Default Point,33,50.39999771118164,0,200,109.16727447509766,-12.794020652770996,0abf4dcb-0e8d-405f-a080-2e545806beae,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
25a94c73-5c6d-4500-9984-155ccc8181f1,PH2-L00-MB CATCHER BATTERY R2 - Default Point,21,50.39999771118164,0,200,76.8792953491211,-52.899314880371094,cb3e53e6-da23-48bf-9aca-aa0b6ba7513b,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
34dc985b-811f-4b96-8afd-319d2e3c3845,PH2-L00-MB CATCHER TRANSFORMER R2 - Default Point,23,50.39999771118164,0,200,73.09458923339844,-52.81613540649414,a2d6aa34-1b24-435e-8385-1f24b03a6a27,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
fa989e2a-eff8-4aa3-8659-aa866445761f,PH2-L00-MB CATCHER UPS R2 - Default Point,31,50.39999771118164,0,200,89.64749908447266,-53.10726547241211,67862a10-7f1b-4c97-9e8c-2763d0200068,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
aa8ebbec-f013-4778-9c91-ef4f3a4d743a,PH2-L00-MB CENTRAL CORRIDOR EAST - Default Point,40,50.39999771118164,0,200,85.11009216308594,-32.453121185302734,bfd67772-978c-4dd1-931c-7b3de08e654b,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
0f2c6821-a8d2-48e5-9c59-67023a2029e1,PH2-L00-MB CENTRAL CORRIDOR WEST - Default Point,8,50.39999771118164,0,200,82.98065948486328,-24.537399291992188,bbff133c-ff87-4135-a245-6319b6d62a04,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
3f179c51-976f-474a-bf71-57b2f9945462,PH2-L00-MB CICO ROOM 3 - Default Point,5,50.39999771118164,0,200,64.98760223388672,-9.014660835266113,7dddabf9-3538-4e5e-8730-105919594ff2,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
f8adf9dc-d156-428a-9040-d35df7359d14,PH2-L00-MB CICO ROOM 4 - Default Point,3,50.39999771118164,0,200,103.40626525878906,-9.228200912475586,17b565fa-cddf-4f9b-bc32-b53f7a155bbe,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
4af3bd1d-1a54-4b00-9168-bf643deb07e7,PH2-L00-MB CORRIDOR H.1 - Default Point,52,50.39999771118164,0,200,62.42097473144531,-13.102169036865234,a056989f-4814-400a-9b46-602e28b40efe,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
9bbc0cea-415f-49e2-b0e5-48baf9f6655e,PH2-L00-MB CORRIDOR H.2 - Default Point,54,50.39999771118164,0,200,62.29147720336914,-41.42424392700195,32d88952-915b-47bf-ba34-aa79b167d3f3,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
d408b55f-9e91-4ecf-a40b-74208232e81f,PH2-L00-MB CORRIDOR K.1 - Default Point,55,50.39999771118164,0,200,101.77293395996094,-6.158655643463135,d61e84e5-b702-48bb-9463-3be2652969d5,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
2aa9734d-2cf6-4168-aa49-781da078e19f,PH2-L00-MB CORRIDOR K.2 - Default Point,53,50.39999771118164,0,200,105.74664306640625,-37.31276321411133,92b6e099-c44c-4c16-9c36-fe7657eae108,f0f4d409-c2b4-42cf-a8a9-c9497aecb3f7,,"{""yMeters"": 50.39999771118164}"
